Metric,run_id,model_name,best_step,best_step_time,training_tokens,running_time,species,datasets,assay_type,track_name_clean
0.48220082600045494,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR682BFG,Histone ChIP-seq,ENCSR682BFG
0.5091707235077954,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR701YIC,total RNA-seq,ENCSR701YIC
0.4592568474916988,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR754DRC,Histone ChIP-seq,ENCSR754DRC
0.48363717837561315,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR799DGV_M,PRO-cap,ENCSR799DGV_M
0.47881054057633465,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR799DGV_P,PRO-cap,ENCSR799DGV_P
0.6711599475840397,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR814RGG,ATAC-seq,ENCSR814RGG
0.48620161754244706,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR862QCH_M,eCLIP,ENCSR862QCH_M
0.4954417277633741,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR862QCH_P,eCLIP,ENCSR862QCH_P
0.4992655146413726,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR863PSM,Histone ChIP-seq,ENCSR863PSM
0.4865068680078332,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR935RNW_M,PRO-cap,ENCSR935RNW_M
0.48486868690540996,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR935RNW_P,PRO-cap,ENCSR935RNW_P
0.8567422329023934,beat-v7-20k-aggressive-moderate-lr125-llrd085-seed0,Lumina beat-v7 20k aggressive moderate LR1.25e-4 LLRD0.85,19000.0,0 days 06:37:54.455832,20900216832.0,25089.691698925002,human,ENCSR962OTG,Histone ChIP-seq,ENCSR962OTG
