step,tokens_seen,elapsed_seconds,loss,learning_rate,head_learning_rate,decoder_learning_rate,backbone_learning_rate
3550,3722444800,4459.212457,3.69940305,3.51591603613953e-05,,,
3600,3774873600,4516.659963,4.11414386,3.506211590137762e-05,,,
3650,3827302400,4574.08525,3.90319487,3.4966672004471204e-05,,,
3700,3879731200,4631.347381,3.39278284,3.487278088862399e-05,,,
3750,3932160000,4688.792047,5.09074807,3.478039681951567e-05,,,
3800,3984588800,4746.136348,4.83409311,3.468947599687909e-05,,,
3850,4037017600,4803.612749,4.61958162,3.45999764485338e-05,,,
3900,4089446400,4861.221919,5.81326851,3.451185793151611e-05,,,
3950,4141875200,4918.654086,4.43429267,3.442508183974615e-05,,,
4000,4194304000,4976.096046,5.32934592,3.4339611117723e-05,,,
4050,4246732800,5074.43563,4.78027749,3.4255410179784415e-05,,,
4100,4299161600,5131.991392,4.20230732,3.4172444834508656e-05,,,
4150,4351590400,5189.439658,6.32529757,3.409068221387261e-05,,,
4200,4404019200,5246.700516,3.54548784,3.40100907068136e-05,,,
4250,4456448000,5304.497678,5.04062668,3.3930639896872444e-05,,,
4300,4508876800,5361.960588,5.71655793,3.38523005036222e-05,,,
4350,4561305600,5419.231891,3.60752977,3.377504432761175e-05,,,
4400,4613734400,5476.508717,5.00126602,3.369884419857568e-05,,,
4450,4666163200,5534.106297,4.61565438,3.362367392668175e-05,,,
4500,4718592000,5591.551472,4.30409782,3.354950825660624e-05,,,
4550,4771020800,5690.298644,5.16971909,3.3476322824243414e-05,,,
4600,4823449600,5747.969903,6.25261484,3.340409411587108e-05,,,
4650,4875878400,5805.252701,3.70186976,3.333279942960794e-05,,,
4700,4928307200,5862.720811,4.17892804,3.326241683901076e-05,,,
4750,4980736000,5920.003003,4.93991579,3.319292515867148e-05,,,
4800,5033164800,5977.742934,4.94868846,3.312430391168442e-05,,,
4850,5085593600,6035.018847,5.72862216,3.305653329886373e-05,,,
4900,5138022400,6092.591241,4.49646685,3.2989594169599845e-05,,,
4950,5190451200,6150.231206,6.18254147,3.292346799425212e-05,,,
5000,5242880000,6207.708061,6.50177923,3.285813683798187e-05,,,
5050,5295308800,6306.073521,4.01792401,3.27935833359372e-05,,,
5100,5347737600,6363.347508,4.30402626,3.272979066970717e-05,,,
5150,5400166400,6420.997832,3.48191427,3.2666742544968576e-05,,,
5200,5452595200,6478.402381,4.33975132,3.260442317025411e-05,,,
5250,5505024000,6536.055099,5.62219013,3.254281723677531e-05,,,
5300,5557452800,6593.52719,4.90520915,3.2481909899238586e-05,,,
5350,5609881600,6650.949245,3.96986949,3.242168675759642e-05,,,
5400,5662310400,6708.200614,4.10260838,3.2362133839680054e-05,,,
5450,5714739200,6765.637407,4.34337331,3.230323758466316e-05,,,
5500,5767168000,6823.136685,4.18759678,3.22449848273097e-05,,,
5550,5819596800,6921.679321,4.03247639,3.2187362782962005e-05,,,
5600,5872025600,6979.104156,5.17812641,3.2130359033227796e-05,,,
5650,5924454400,7036.541874,3.96238797,3.2073961512327924e-05,,,
5700,5976883200,7093.958559,4.68067721,3.201815849406861e-05,,,
5750,6029312000,7151.18239,4.50546063,3.196293857940453e-05,,,
5800,6081740800,7208.564012,4.76697379,3.190829068456098e-05,,,
5850,6134169600,7266.288053,4.36035097,3.185420402968549e-05,,,
5900,6186598400,7323.696778,3.83929773,3.1800668128000896e-05,,,
5950,6239027200,7381.103618,3.90499701,3.1747672775433765e-05,,,
6000,6291456000,7438.328455,6.86571747,3.16952080406935e-05,,,
6050,6343884800,7536.812248,3.58485852,3.16432642557789e-05,,,
6100,6396313600,7594.031807,4.53270898,3.1591832006890585e-05,,,
6150,6448742400,7651.680673,4.66744019,3.1540902125728475e-05,,,
6200,6501171200,7709.170466,5.25744689,3.1490465681155365e-05,,,
6250,6553600000,7766.750681,3.26828608,3.1440513971208046e-05,,,
6300,6606028800,7823.975559,5.03816554,3.139103851543911e-05,,,
6350,6658457600,7881.202331,4.69867004,3.134203104757306e-05,,,
6400,6710886400,7938.614053,3.51642819,3.129348350846157e-05,,,
6450,6763315200,7996.392955,4.33378769,3.12453880393234e-05,,,
6500,6815744000,8053.72053,3.53781603,3.119773697525544e-05,,,
6550,6868172800,8151.852962,7.36271827,3.1150522839001936e-05,,,
6600,6920601600,8209.299641,6.21504122,3.110373833496983e-05,,,
6650,6973030400,8266.72689,5.29448847,3.1057376343478555e-05,,,
6700,7025459200,8323.985455,5.32826893,3.101142991523367e-05,,,
6750,7077888000,8381.711617,3.0160372,3.096589226601369e-05,,,
6800,7130316800,8439.26374,4.5640092,3.092075677156075e-05,,,
6850,7182745600,8496.52383,3.60430476,3.0876016962665485e-05,,,
6900,7235174400,8553.905888,3.08823255,3.083166652043764e-05,,,
6950,7287603200,8611.347001,4.08095101,3.078769927175403e-05,,,
7000,7340032000,8668.751149,3.6394712,3.074410918487589e-05,,,
7050,7392460800,8767.180014,7.02346063,3.070089036522832e-05,,,
7100,7444889600,8824.730285,3.98946074,3.0658037051334545e-05,,,
7150,7497318400,8882.246271,4.69901575,3.061554361089842e-05,,,
7200,7549747200,8939.51991,3.6761757,3.0573404537028665e-05,,,
7250,7602176000,8997.079362,5.60822932,3.053161444459887e-05,,,
7300,7654604800,9054.360461,5.84143541,3.0490168066737334e-05,,,
7350,7707033600,9111.848984,4.43617889,3.044906025144143e-05,,,
7400,7759462400,9169.657653,5.86401614,3.0408285958311132e-05,,,
7450,7811891200,9227.237783,4.04929744,3.0367840255396805e-05,,,
7500,7864320000,9284.513661,4.95761856,3.0327718316156488e-05,,,
7550,7916748800,9382.972168,6.44125437,3.02879154165182e-05,,,
7600,7969177600,9440.242562,4.64454998,3.0248426932042906e-05,,,
7650,8021606400,9497.51629,5.39838204,3.020924833518419e-05,,,
7700,8074035200,9555.162325,4.8267527,3.017037519264057e-05,,,
7750,8126464000,9613.053219,5.4357001,3.0131803162796856e-05,,,
7800,8178892800,9670.331185,3.93805502,3.009352799325095e-05,,,
7850,8231321600,9727.771007,5.92187139,3.0055545518422734e-05,,,
7900,8283750400,9785.180527,4.85563001,3.001785165724184e-05,,,
7950,8336179200,9842.461861,5.89517467,2.9980442410911136e-05,,,
8000,8388608000,9899.745559,4.28617527,2.9943313860743054e-05,,,
8050,8441036800,9999.175927,3.72741988,2.9906462166065975e-05,,,
8100,8493465600,10056.450921,3.85165785,2.9869883562197885e-05,,,
8150,8545894400,10113.91112,4.49494742,2.9833574358484873e-05,,,
8200,8598323200,10171.188925,5.276601,2.979753093640186e-05,,,
8250,8650752000,10228.591315,5.41632932,2.9761749747713358e-05,,,
8300,8703180800,10285.873369,3.91943019,2.9726227312691923e-05,,,
8350,8755609600,10343.316828,3.23028155,2.9690960218392194e-05,,,
8400,8808038400,10401.239324,4.29740425,2.9655945116978447e-05,,,
8450,8860467200,10458.517845,5.37933481,2.9621178724103686e-05,,,
8500,8912896000,10515.951691,4.35687228,2.958665781733848e-05,,,
8550,8965324800,10614.458364,6.19706014,2.9552379234647538e-05,,,
8600,9017753600,10671.686035,3.95310714,2.951833987291255e-05,,,
8650,9070182400,10729.038921,4.5684559,2.9484536686499408e-05,,,
8700,9122611200,10786.542333,5.38237803,2.9450966685868402e-05,,,
8750,9175040000,10844.063339,6.7155931,2.9417626936225722e-05,,,
8800,9227468800,10901.625929,5.25956462,2.93845145562149e-05,,,
8850,9279897600,10958.982352,3.98660263,2.9351626716646753e-05,,,
8900,9332326400,11016.207684,4.53384782,2.9318960639266518e-05,,,
8950,9384755200,11073.439242,3.96409282,2.9286513595556818e-05,,,
9000,9437184000,11130.672214,5.07368642,2.9254282905575314e-05,,,
9050,9489612800,11229.505211,4.15534907,2.922226593682576e-05,,,
9100,9542041600,11287.156135,3.87969548,2.9190460103161398e-05,,,
9150,9594470400,11344.566249,5.55771839,2.9158862863719573e-05,,,
9200,9646899200,11401.90138,3.66701647,2.9127471721886475e-05,,,
9250,9699328000,11459.135073,4.83736213,2.909628422429105e-05,,,
9300,9751756800,11516.367711,4.3716563,2.906529795982707e-05,,,
9350,9804185600,11573.74936,4.96187186,2.903451055870246e-05,,,
9400,9856614400,11631.596667,3.39259162,2.9003919691514937e-05,,,
9450,9909043200,11688.93181,2.85666844,2.8973523068353142e-05,,,
9500,9961472000,11746.446375,6.40238182,2.89433184379224e-05,,,
9550,10013900800,11844.678292,4.45029628,2.8913303586694323e-05,,,
9600,10066329600,11902.053152,4.39624514,2.8883476338079486e-05,,,
9650,10118758400,11959.283074,4.24387822,2.8853834551622405e-05,,,
9700,10171187200,12016.760867,4.63830107,2.882437612221816e-05,,,
9750,10223616000,12074.287848,6.03674274,2.879509897934991e-05,,,
9800,10276044800,12131.886088,4.50556292,2.876600108634669e-05,,,
9850,10328473600,12189.248962,4.62354244,2.87370804396608e-05,,,
9900,10380902400,12246.48125,5.04448259,2.8708335068164248e-05,,,
9950,10433331200,12303.721025,5.19614951,2.8679763032463546e-05,,,
10000,10485760000,12361.216439,4.39130308,2.8651362424232404e-05,,,
10050,10538188800,12459.57242,5.32310367,2.8623131365561644e-05,,,
10100,10590617600,12517.232639,4.01428983,2.8595068008325977e-05,,,
10150,10643046400,12574.465178,2.85757238,2.8567170533566888e-05,,,
10200,10695475200,12632.007843,5.48255416,2.853943715089142e-05,,,
10250,10747904000,12689.246766,3.94450922,2.8511866097886093e-05,,,
10300,10800332800,12746.482145,5.09972957,2.848445563954576e-05,,,
10350,10852761600,12804.116443,4.13340988,2.845720406771673e-05,,,
10400,10905190400,12861.453682,6.25657144,2.84301097005539e-05,,,
10450,10957619200,12919.019872,4.00555338,2.8403170881991377e-05,,,
10500,11010048000,12976.538149,5.25180563,2.837638598122624e-05,,,
10550,11062476800,13074.985927,5.51973201,2.834975339221505e-05,,,
10600,11114905600,13132.337913,5.97409367,2.832327153318271e-05,,,
10650,11167334400,13189.573712,6.90219998,2.829693884614333e-05,,,
10700,11219763200,13247.215373,5.67782617,2.827075379643276e-05,,,
10750,11272192000,13304.806622,5.43792816,2.8244714872252465e-05,,,
10800,11324620800,13362.32723,5.51642475,2.8218820584224343e-05,,,
10850,11377049600,13419.563961,4.97479343,2.8193069464956268e-05,,,
10900,11429478400,13476.943025,6.87375867,2.8167460068618e-05,,,
10950,11481907200,13534.192723,3.74509446,2.8141990970527178e-05,,,
11000,11534336000,13591.856041,3.74758974,2.8116660766745078e-05,,,
11050,11586764800,13690.564822,11.45522811,2.8091468073681976e-05,,,
11100,11639193600,13748.335677,3.06164074,2.8066411527711673e-05,,,
11150,11691622400,13805.697573,6.22510719,2.8041489784795073e-05,,,
11200,11744051200,13862.932887,5.09284902,2.801670152011251e-05,,,
11250,11796480000,13920.170289,5.6338897,2.7992045427704562e-05,,,
11300,11848908800,13977.798274,5.0416773,2.7967520220121157e-05,,,
11350,11901337600,14035.038692,3.67868201,2.7943124628078728e-05,,,
11400,11953766400,14092.560465,3.88446581,2.7918857400125158e-05,,,
11450,12006195200,14149.991832,3.49438561,2.7894717302312424e-05,,,
11500,12058624000,14207.501772,5.26466758,2.7870703117876546e-05,,,
11550,12111052800,14305.624272,5.07590649,2.7846813646924857e-05,,,
11600,12163481600,14363.008789,5.55534022,2.7823047706130202e-05,,,
11650,12215910400,14420.475658,6.27875627,2.7799404128432016e-05,,,
11700,12268339200,14477.834436,4.67602873,2.777588176274406e-05,,,
11750,12320768000,14535.442857,4.43871331,2.7752479473668585e-05,,,
11800,12373196800,14592.814853,6.41909054,2.7729196141216863e-05,,,
11850,12425625600,14650.223511,4.32722521,2.77060306605358e-05,,,
11900,12478054400,14707.461002,2.86301235,2.7682981941640558e-05,,,
11950,12530483200,14764.844609,4.53228341,2.7660048909153023e-05,,,
12000,12582912000,14822.311072,4.07618663,2.763723050204589e-05,,,
12050,12635340800,14920.869182,3.37653553,2.7614525673392328e-05,,,
12100,12687769600,14978.306383,4.13926374,2.7591933390120983e-05,,,
12150,12740198400,15035.664741,5.70599423,2.7569452632776295e-05,,,
12200,12792627200,15092.899418,4.99544798,2.7547082395283846e-05,,,
12250,12845056000,15150.444495,3.54809185,2.7524821684720776e-05,,,
12300,12897484800,15207.97475,5.17205022,2.7502669521090995e-05,,,
12350,12949913600,15265.342831,3.72309076,2.7480624937105165e-05,,,
12400,13002342400,15322.784837,4.17958788,2.7458686977965288e-05,,,
12450,13054771200,15380.231394,4.82750521,2.74368547011538e-05,,,
12500,13107200000,15437.632361,3.12652911,2.7415127176227073e-05,,,
12550,13159628800,15535.830012,5.81759105,2.739350348461316e-05,,,
12600,13212057600,15593.460085,3.69895466,2.7371982719413765e-05,,,
12650,13264486400,15651.020948,5.34210719,2.7350563985210243e-05,,,
12700,13316915200,15708.435531,3.51761952,2.7329246397873627e-05,,,
12750,13369344000,15765.872802,5.07511619,2.7308029084378474e-05,,,
12800,13421772800,15823.303581,3.42978862,2.728691118262055e-05,,,
12850,13474201600,15880.716078,5.54642527,2.7265891841238166e-05,,,
12900,13526630400,15937.989826,4.61889925,2.7244970219437148e-05,,,
12950,13579059200,15995.626427,6.71144942,2.7224145486819304e-05,,,
13000,13631488000,16053.29464,4.15544073,2.7203416823214345e-05,,,
13050,13683916800,16151.854145,3.95482413,2.7182783418515144e-05,,,
13100,13736345600,16209.129454,5.73423109,2.7162244472516275e-05,,,
13150,13788774400,16266.563274,5.00782262,2.714179919475572e-05,,,
13200,13841203200,16323.976266,4.31471622,2.7121446804359763e-05,,,
13250,13893632000,16381.257489,5.05244256,2.7101186529890865e-05,,,
13300,13946060800,16438.873174,5.57932381,2.7081017609198524e-05,,,
13350,13998489600,16496.513816,5.44857272,2.7060939289273095e-05,,,
13400,14050918400,16553.796865,5.20791315,2.704095082610239e-05,,,
13450,14103347200,16611.418365,3.92172649,2.702105148453107e-05,,,
13500,14155776000,16668.833776,3.92177202,2.7001240538122763e-05,,,
13550,14208204800,16767.105628,5.71366931,2.6981517269024832e-05,,,
13600,14260633600,16824.382518,4.2799856,2.696188096783569e-05,,,
13650,14313062400,16881.895369,6.17439752,2.6942330933474692e-05,,,
13700,14365491200,16939.601966,3.88455597,2.6922866473054487e-05,,,
13750,14417920000,16996.876462,3.59726742,2.6903486901755757e-05,,,
13800,14470348800,17054.473283,3.34402288,2.6884191542704358e-05,,,
13850,14522777600,17111.854509,3.91132067,2.6864979726850736e-05,,,
13900,14575206400,17169.132877,5.59220146,2.6845850792851644e-05,,,
13950,14627635200,17226.564733,4.80693294,2.682680408695402e-05,,,
14000,14680064000,17283.989577,4.40334369,2.6807838962881022e-05,,,
14050,14732492800,17384.144777,4.20737731,2.6788954781720227e-05,,,
14100,14784921600,17441.779234,3.84330846,2.677015091181385e-05,,,
14150,14837350400,17499.04645,4.44650535,2.6751426728650993e-05,,,
14200,14889779200,17556.417603,5.46856327,2.6732781614761836e-05,,,
14250,14942208000,17613.852285,4.60935906,2.671421495961386e-05,,,
14300,14994636800,17671.116224,3.76897614,2.6695726159509816e-05,,,
14350,15047065600,17728.769108,5.08260432,2.6677314617487677e-05,,,
14400,15099494400,17786.203911,4.55321591,2.665897974322229e-05,,,
14450,15151923200,17843.81337,3.63646303,2.66407209529289e-05,,,
14500,15204352000,17901.211258,5.68066116,2.662253766926831e-05,,,
14550,15256780800,17999.660429,4.78353884,2.660442932125381e-05,,,
14600,15309209600,18057.08524,4.22264225,2.6586395344159732e-05,,,
14650,15361638400,18114.479413,5.21969055,2.6568435179431604e-05,,,
14700,15414067200,18171.888823,5.03175532,2.6550548274597986e-05,,,
14750,15466496000,18229.649883,4.61198947,2.6532734083183725e-05,,,
14800,15518924800,18287.106695,4.40503825,2.651499206462487e-05,,,
14850,15571353600,18344.48742,3.09193748,2.6497321684184983e-05,,,
14900,15623782400,18401.7553,4.5863196,2.6479722412872976e-05,,,
14950,15676211200,18459.177665,3.43133745,2.6462193727362306e-05,,,
15000,15728640000,18516.599677,4.97767878,2.644473510991165e-05,,,
15050,15781068800,18615.208037,4.46410918,2.6427346048286905e-05,,,
15100,15833497600,18672.667619,3.91995183,2.641002603568455e-05,,,
15150,15885926400,18730.268206,4.71376824,2.6392774570656296e-05,,,
15200,15938355200,18787.644203,4.64340377,2.637559115703506e-05,,,
15250,15990784000,18844.921814,4.29481626,2.6358475303862208e-05,,,
15300,16043212800,18902.503738,4.64424536,2.6341426525315976e-05,,,
15350,16095641600,18959.91717,4.3462989,2.6324444340641186e-05,,,
15400,16148070400,19017.329762,4.85313138,2.6307528274080067e-05,,,
15450,16200499200,19074.796953,3.12199152,2.6290677854804335e-05,,,
15500,16252928000,19132.386701,4.4690585,2.6273892616848312e-05,,,
15550,16305356800,19230.629353,3.84616333,2.6257172099043237e-05,,,
15600,16357785600,19287.899691,4.1668359,2.6240515844952636e-05,,,
15650,16410214400,19345.30764,5.05175709,2.622392340280881e-05,,,
15700,16462643200,19402.888668,4.55659396,2.620739432545029e-05,,,
15750,16515072000,19460.292506,5.115096,2.619092817026045e-05,,,
15800,16567500800,19517.89249,4.53083759,2.617452449910699e-05,,,
15850,16619929600,19575.276841,5.28021057,2.6158182878282534e-05,,,
15900,16672358400,19632.748019,4.08998352,2.6141902878446123e-05,,,
15950,16724787200,19690.016591,5.95483172,2.612568407456571e-05,,,
16000,16777216000,19747.60562,3.33715447,2.6109526045861554e-05,,,
16050,16829644800,19846.513574,4.72462064,2.6093428375750544e-05,,,
16100,16882073600,19903.960197,5.49398252,2.6077390651791438e-05,,,
16150,16934502400,19961.383681,4.21547845,2.6061412465630962e-05,,,
16200,16986931200,20018.780557,2.777301,2.60454934129508e-05,,,
16250,17039360000,20076.294289,5.72933291,2.602963309341539e-05,,,
16300,17091788800,20133.568788,5.75670036,2.6013831110620602e-05,,,
16350,17144217600,20191.196187,3.90506275,2.599808707204321e-05,,,
16400,17196646400,20248.745035,3.32103804,2.5982400588991167e-05,,,
16450,17249075200,20306.356537,3.35376287,2.5966771276554652e-05,,,
16500,17301504000,20363.631922,3.69789991,2.595119875355792e-05,,,
16550,17353932800,20462.097414,4.29164083,2.5935682642511893e-05,,,
16600,17406361600,20519.723707,3.1148596,2.592022256956747e-05,,,
16650,17458790400,20577.303903,4.69938567,2.5904818164469623e-05,,,
16700,17511219200,20634.712798,3.92911677,2.5889469060512154e-05,,,
16750,17563648000,20692.099766,4.61850411,2.5874174894493185e-05,,,
16800,17616076800,20749.725534,4.7908045,2.585893530667132e-05,,,
16850,17668505600,20806.99628,4.92107572,2.58437499407225e-05,,,
16900,17720934400,20864.395359,4.6360099,2.5828618443697506e-05,,,
16950,17773363200,20921.67178,3.2099916,2.581354046598014e-05,,,
17000,17825792000,20979.490026,5.85757917,2.579851566124601e-05,,,
17050,17878220800,21078.603215,4.3286566,2.5783543686421964e-05,,,
17100,17930649600,21136.205412,4.28611848,2.5768624201646163e-05,,,
17150,17983078400,21193.477985,3.66175164,2.57537568702287e-05,,,
17200,18035507200,21250.741142,5.00409327,2.5738941358612893e-05,,,
17250,18087936000,21308.11558,4.62551904,2.5724177336337085e-05,,,
17300,18140364800,21365.738282,5.20754417,2.5709464475997063e-05,,,
17350,18192793600,21423.204922,4.71840032,2.5694802453209043e-05,,,
17400,18245222400,21480.728784,4.84398165,2.568019094657319e-05,,,
17450,18297651200,21538.331725,5.01796001,2.5665629637637685e-05,,,
17500,18350080000,21595.570524,3.63909005,2.5651118210863324e-05,,,
17550,18402508800,21694.063468,4.38221117,2.5636656353588667e-05,,,
17600,18454937600,21751.553632,4.62897548,2.5622243755995667e-05,,,
17650,18507366400,21808.79542,3.51754129,2.5607880111075826e-05,,,
17700,18559795200,21866.376923,5.70083813,2.5593565114596845e-05,,,
17750,18612224000,21924.186875,3.83273207,2.557929846506976e-05,,,
17800,18664652800,21981.431495,4.57192706,2.556507986371656e-05,,,
17850,18717081600,22038.674433,3.21012433,2.5550909014438274e-05,,,
17900,18769510400,22096.061518,4.9563667,2.5536785623783528e-05,,,
17950,18821939200,22153.426006,3.46910041,2.5522709400917553e-05,,,
18000,18874368000,22210.847817,4.78455152,2.550868005759166e-05,,,
18050,18926796800,22309.243159,5.54100743,2.5494697308113097e-05,,,
18100,18979225600,22366.821499,4.05255401,2.548076086931541e-05,,,
18150,19031654400,22424.32874,3.98103057,2.5466870460529214e-05,,,
18200,19084083200,22481.566486,4.33218028,2.5453025803553316e-05,,,
18250,19136512000,22538.925235,3.41544744,2.5439226622626343e-05,,,
18300,19188940800,22596.330402,3.90937416,2.542547264439871e-05,,,
18350,19241369600,22653.807637,6.3142723,2.541176359790502e-05,,,
18400,19293798400,22711.049964,4.20928653,2.539809921453682e-05,,,
18450,19346227200,22768.805163,5.43698637,2.5384479228015784e-05,,,
18500,19398656000,22826.153456,4.47596528,2.537090337436722e-05,,,
18550,19451084800,22924.32364,4.97211055,2.535737139189403e-05,,,
18600,19503513600,22981.705282,5.75287648,2.5343883021150917e-05,,,
18650,19555942400,23039.257868,5.53439973,2.533043800491906e-05,,,
18700,19608371200,23096.630587,4.84101725,2.531703608818111e-05,,,
18750,19660800000,23154.239585,4.13543949,2.5303677018096473e-05,,,
18800,19713228800,23211.656989,5.67185673,2.529036054397704e-05,,,
18850,19765657600,23269.019829,3.90279251,2.5277086417263142e-05,,,
18900,19818086400,23326.253901,3.0416626,2.5263854391499937e-05,,,
18950,19870515200,23383.752766,4.4645711,2.5250664222314046e-05,,,
19000,19922944000,23441.237846,2.89323575,2.523751566739055e-05,,,
19050,19975372800,23539.540178,4.1893596,2.5224408486450273e-05,,,
19100,20027801600,23596.931261,5.31435709,2.521134244122742e-05,,,
19150,20080230400,23654.474181,3.59881702,2.519831729544744e-05,,,
19200,20132659200,23711.835701,6.61133257,2.5185332814805283e-05,,,
19250,20185088000,23769.288814,5.59838878,2.517238876694389e-05,,,
19300,20237516800,23826.661193,5.29801407,2.5159484921432975e-05,,,
19350,20289945600,23884.134863,4.50816681,2.514662104974811e-05,,,
19400,20342374400,23941.529005,4.49809644,2.5133796925250113e-05,,,
19450,20394803200,23998.773766,4.41609251,2.512101232316464e-05,,,
19500,20447232000,24056.377851,3.66210124,2.5108267020562133e-05,,,
19550,20499660800,24154.708258,4.89883536,2.5095560796337962e-05,,,
19600,20552089600,24212.274422,3.99164197,2.5082893431192894e-05,,,
19650,20604518400,24269.621878,3.5764852,2.507026470761377e-05,,,
19700,20656947200,24326.972576,4.90030131,2.5057674409854477e-05,,,
19750,20709376000,24384.385738,4.80485961,2.5045122323917114e-05,,,
19800,20761804800,24441.796193,3.19028269,2.503260823753349e-05,,,
19850,20814233600,24499.022908,3.13326693,2.502013194014678e-05,,,
19900,20866662400,24556.542372,3.49630896,2.5007693222893497e-05,,,
19932,20900216832,24593.503119,4.47234751,2.4999752070151902e-05,,,
