run,split,target_column,metric_target_column,row_sample_strategy,max_train_rows,max_steps,best_step,rows_loaded_train,rows_loaded_eval,rows_scored,model_n,model_nll,gnomad_nll,delta_nll_model_minus_gnomad,model_brier,gnomad_brier,delta_brier_model_minus_gnomad,model_mae,gnomad_mae,model_spearman,gnomad_spearman,model_pearson,gnomad_pearson,model_mean_pred,gnomad_mean_pred,model_mean_target
regional_v1,val,af_abraom,af_abraom,random,100000,1000,500,100000,2000,2000,2000,0.4391484452710143,0.2852869006947014,0.1538615445763129,0.058288154296091854,0.0021082390622133356,0.05617991523387852,0.17976814152207227,0.0165364937088857,0.12507789222441867,0.9288319288984378,0.14528465077447528,0.9822247039754627,0.16308098471164703,0.16179002521089889,0.16249526444170623
regional_v1,test,af_abraom,af_abraom,random,100000,1000,500,100000,2000,1999,1999,0.4515282857812405,0.5236019130487488,-0.07207362726750832,0.059987214112261766,0.012649582213197294,0.047337631899064474,0.18332030457058263,0.03173730870717366,0.0680207107888331,0.7752801240403716,0.09811171281539927,0.8929950846858615,0.1663057280405275,0.153007154495553,0.16796536228664707
