assay_type,distance_bin_start_bp,distance_bin_end_bp,distance_bin_center_bp,effect_mean,effect_relative_to_bin0,count
polyA plus RNA-seq,0,127,63,0.09211189266563594,1.0,4080
polyA plus RNA-seq,128,255,191,0.09132609159962612,0.9914690596049063,4096
polyA plus RNA-seq,256,383,319,0.03621148267427543,0.39312494430792216,4096
polyA plus RNA-seq,384,511,447,0.036245092526201006,0.39348982500848034,4096
polyA plus RNA-seq,512,639,575,0.03579456356794708,0.38859871979702476,4096
polyA plus RNA-seq,640,767,703,0.03560997141107691,0.3865947206224531,4096
polyA plus RNA-seq,768,895,831,0.027278374789943882,0.29614389630407184,4096
polyA plus RNA-seq,896,1023,959,0.03236573738892088,0.35137414347143825,3934
polyA plus RNA-seq,1024,1151,1087,0.033968729495366765,0.3687768051696916,3840
polyA plus RNA-seq,1152,1279,1215,0.0395800174811787,0.4296949757058327,3840
polyA plus RNA-seq,1280,1407,1343,0.04173203330477312,0.4530580373183672,3840
polyA plus RNA-seq,1408,1535,1471,0.029243664431366292,0.31747979099202883,3840
polyA plus RNA-seq,1536,1663,1599,0.042178750133370996,0.45790775667240813,3829
polyA plus RNA-seq,1664,1791,1727,0.036742667946312174,0.3988916836144842,3712
polyA plus RNA-seq,1792,1919,1855,0.025828075543190807,0.2803989234804471,3653
polyA plus RNA-seq,1920,2047,1983,0.02788622252194694,0.3027429109851568,3456
polyA plus RNA-seq,2048,2175,2111,0.028860181978449907,0.31331656687602444,3456
polyA plus RNA-seq,2176,2303,2239,0.01334814199664699,0.14491225411142555,3456
polyA plus RNA-seq,2304,2431,2367,0.010410095048293308,0.11301575450286007,3456
polyA plus RNA-seq,2432,2559,2495,0.013705151839432151,0.14878808200349913,3385
polyA plus RNA-seq,2560,2687,2623,0.014577639796978193,0.158260126625502,3328
polyA plus RNA-seq,2688,2815,2751,0.019325387952863617,0.2098033966473182,3245
polyA plus RNA-seq,2816,2943,2879,0.016592919149334192,0.18013872768379768,3200
polyA plus RNA-seq,2944,3071,3007,0.012385530887841015,0.13446179998494015,3200
polyA plus RNA-seq,3072,3199,3135,0.010874454359182769,0.1180570070214146,3191
polyA plus RNA-seq,3200,3327,3263,0.011098706303512108,0.12049156718340549,2946
polyA plus RNA-seq,3328,3455,3391,0.019234607019271883,0.20881784602009065,2944
polyA plus RNA-seq,3456,3583,3519,0.019285570141105185,0.20937112009098938,2944
polyA plus RNA-seq,3584,3711,3647,0.01732474771903884,0.18808372315100808,2846
polyA plus RNA-seq,3712,3839,3775,0.017082069674705217,0.1854491225873812,2816
polyA plus RNA-seq,3840,3967,3903,0.012222731364421303,0.1326943895159069,2816
polyA plus RNA-seq,3968,4095,4031,0.014111999022715635,0.15320496207739287,2615
polyA plus RNA-seq,4096,4223,4159,0.014441647588299881,0.15678374605462436,2432
polyA plus RNA-seq,4224,4351,4287,0.021455441335810496,0.2329280260660071,2432
polyA plus RNA-seq,4352,4479,4415,0.01697727915846994,0.18431147886730626,2432
polyA plus RNA-seq,4480,4607,4543,0.008793895156582278,0.09546970431390349,2432
polyA plus RNA-seq,4608,4735,4671,0.012278530070800212,0.13330016044042212,2432
polyA plus RNA-seq,4736,4863,4799,0.019135435537272746,0.20774120456664527,2432
polyA plus RNA-seq,4864,4991,4927,0.007281440963101647,0.07904995492311846,2432
polyA plus RNA-seq,4992,5119,5055,0.012751559369797561,0.13843553748358456,2432
polyA plus RNA-seq,5120,5247,5183,0.014021260162400339,0.15221986821286143,2432
polyA plus RNA-seq,5248,5375,5311,0.017095430708363175,0.18559417479802742,2432
polyA plus RNA-seq,5376,5503,5439,0.012369492278307198,0.13428767904279387,2432
polyA plus RNA-seq,5504,5631,5567,0.01535135539128724,0.16665986277160005,2432
polyA plus RNA-seq,5632,5759,5695,0.01634382243947849,0.17743444376727976,2324
polyA plus RNA-seq,5760,5887,5823,0.013791649570117038,0.14972713263183518,2304
polyA plus RNA-seq,5888,6015,5951,0.01889151300510097,0.20509309339323567,2269
polyA plus RNA-seq,6016,6143,6079,0.04024374126571656,0.43690060100925754,2106
polyA plus RNA-seq,6144,6271,6207,0.014395935802394453,0.15628748238461856,1991
polyA plus RNA-seq,6272,6399,6335,0.015195751649325538,0.16497057230694162,1828
polyA plus RNA-seq,6400,6527,6463,0.018952509700674063,0.20575529556722105,1792
polyA plus RNA-seq,6528,6655,6591,0.024800771182099356,0.2692461360242112,1773
polyA plus RNA-seq,6656,6783,6719,0.020941327296056373,0.22734661822738692,1664
polyA plus RNA-seq,6784,6911,6847,0.031051053314653333,0.3371014579775051,1664
polyA plus RNA-seq,6912,7039,6975,0.029746767648388274,0.3229416613592814,1664
polyA plus RNA-seq,7040,7167,7103,0.025046174282928966,0.27191032078611177,1664
polyA plus RNA-seq,7168,7295,7231,0.024431932985372933,0.26524189524647257,1664
polyA plus RNA-seq,7296,7423,7359,0.014575824139823314,0.15824041519517162,1664
polyA plus RNA-seq,7424,7551,7487,0.010772052888429383,0.11694529964259542,1664
polyA plus RNA-seq,7552,7679,7615,0.012161511848926939,0.13202976832831945,1664
polyA plus RNA-seq,7680,7807,7743,0.012653207210510468,0.13736779089363976,1664
polyA plus RNA-seq,7808,7935,7871,0.007980181641939383,0.08663573628768285,1664
polyA plus RNA-seq,7936,8063,7999,0.00952413930169244,0.10339749869503656,1664
polyA plus RNA-seq,8064,8191,8127,0.0112315510492548,0.12193377775902481,1664
polyA plus RNA-seq,8192,8319,8255,0.008512197319993052,0.09241149078210925,1484
polyA plus RNA-seq,8320,8447,8383,0.017467017305534682,0.18962825320438867,1280
polyA plus RNA-seq,8448,8575,8511,0.008824351304065203,0.09580034725914705,1280
polyA plus RNA-seq,8576,8703,8639,0.02583493737966942,0.2804734180574234,1251
polyA plus RNA-seq,8704,8831,8767,0.007656621340073697,0.08312304870194186,1152
polyA plus RNA-seq,8832,8959,8895,0.009136264228194099,0.09918658670231138,1152
polyA plus RNA-seq,8960,9087,9023,0.01743037918733059,0.18923049655056454,1151
polyA plus RNA-seq,9088,9215,9151,0.021922750532150138,0.23800130360722496,906
polyA plus RNA-seq,9216,9343,9279,0.02357754213205356,0.2559663193290306,896
polyA plus RNA-seq,9344,9471,9407,0.011651152734495034,0.12648912531618964,896
polyA plus RNA-seq,9472,9599,9535,0.005659221691744044,0.06143855617305454,852
polyA plus RNA-seq,9600,9727,9663,0.004293714257073589,0.04661411390882688,768
polyA plus RNA-seq,9728,9855,9791,0.004297211587695886,0.04665208219414909,712
polyA plus RNA-seq,9856,9983,9919,0.0032854397184564734,0.035667921083573265,640
polyA plus RNA-seq,9984,10111,10047,0.003996201981499326,0.04338421311138886,640
polyA plus RNA-seq,10112,10239,10175,0.00513134849461494,0.055707773948816985,640
polyA plus RNA-seq,10240,10367,10303,0.005685742948844563,0.06172648052606714,640
polyA plus RNA-seq,10368,10495,10431,0.00463647497294659,0.05033524812889133,445
polyA plus RNA-seq,10496,10623,10559,0.0019940955316997133,0.02164862184450204,384
polyA plus RNA-seq,10624,10751,10687,0.002220531287881087,0.02410689025728268,268
polyA plus RNA-seq,10752,10879,10815,0.002127559513610322,0.023097555071778998,256
polyA plus RNA-seq,10880,11007,10943,0.0030033992470634985,0.03260598778450649,256
polyA plus RNA-seq,11008,11135,11071,0.0031741101283842,0.034459286814419794,256
polyA plus RNA-seq,11136,11263,11199,0.0037699881359003484,0.04092835384009879,256
polyA plus RNA-seq,11264,11391,11327,0.0030376231808942264,0.032977535180182746,164
total RNA-seq,0,127,63,0.0868005042791814,1.0,4080
total RNA-seq,128,255,191,0.08427728533196444,0.9709308261723758,4096
total RNA-seq,256,383,319,0.04007425871805026,0.46168232605143794,4096
total RNA-seq,384,511,447,0.03999229342343824,0.46073803090830845,4096
total RNA-seq,512,639,575,0.03819040987215061,0.4399791244220958,4096
total RNA-seq,640,767,703,0.03797581982203724,0.43750690318449587,4096
total RNA-seq,768,895,831,0.03117620367554963,0.35917076674204373,4096
total RNA-seq,896,1023,959,0.03444563975508281,0.39683686219487085,3934
total RNA-seq,1024,1151,1087,0.034961213173831614,0.40277661361717293,3840
total RNA-seq,1152,1279,1215,0.04007280626490986,0.4616655928175419,3840
total RNA-seq,1280,1407,1343,0.043567717080425915,0.5019293083862346,3840
total RNA-seq,1408,1535,1471,0.033410758105958394,0.38491433181652346,3840
total RNA-seq,1536,1663,1599,0.04387236203899424,0.5054390225416787,3829
total RNA-seq,1664,1791,1727,0.038915190870431285,0.44832908741251254,3712
total RNA-seq,1792,1919,1855,0.029705623825915135,0.34222870100352465,3653
total RNA-seq,1920,2047,1983,0.029828812139806326,0.3436479129644941,3456
total RNA-seq,2048,2175,2111,0.030167583911718424,0.3475507908881348,3456
total RNA-seq,2176,2303,2239,0.01804531742997942,0.20789415430052385,3456
total RNA-seq,2304,2431,2367,0.016096041110087198,0.18543718430847572,3456
total RNA-seq,2432,2559,2495,0.019264806292114016,0.22194348353267077,3385
total RNA-seq,2560,2687,2623,0.01984485738474116,0.22862606098362073,3328
total RNA-seq,2688,2815,2751,0.023907266105582595,0.27542773286994154,3245
total RNA-seq,2816,2943,2879,0.022653443912013245,0.260982860642741,3200
total RNA-seq,2944,3071,3007,0.018928562943101496,0.2180697347358776,3200
total RNA-seq,3072,3199,3135,0.018348676028240935,0.21138904872286277,3191
total RNA-seq,3200,3327,3263,0.018193095204595368,0.2095966533337166,2946
total RNA-seq,3328,3455,3391,0.02387434214337309,0.2750484267531982,2944
total RNA-seq,3456,3583,3519,0.023174681242934363,0.26698786413033176,2944
total RNA-seq,3584,3711,3647,0.023733889578807225,0.2734303190505733,2846
total RNA-seq,3712,3839,3775,0.024275826536867582,0.2796737961197536,2816
total RNA-seq,3840,3967,3903,0.019753629204790905,0.22757505119159427,2816
total RNA-seq,3968,4095,4031,0.020483003151422745,0.23597792802611028,2615
total RNA-seq,4096,4223,4159,0.020020295247108105,0.2306472227709149,2432
total RNA-seq,4224,4351,4287,0.02627188174507242,0.3026696902655389,2432
total RNA-seq,4352,4479,4415,0.02298660382197532,0.2648210861545481,2432
total RNA-seq,4480,4607,4543,0.01683319237597396,0.19392966107469153,2432
total RNA-seq,4608,4735,4671,0.018988581319705957,0.21876118667043573,2432
total RNA-seq,4736,4863,4799,0.02412399461446799,0.27792459058620916,2432
total RNA-seq,4864,4991,4927,0.015183758890026112,0.17492708154309478,2432
total RNA-seq,4992,5119,5055,0.020991135525707107,0.24183195362773613,2432
total RNA-seq,5120,5247,5183,0.021632185079594916,0.24921727424552845,2432
total RNA-seq,5248,5375,5311,0.023374973106139185,0.269295360669299,2432
total RNA-seq,5376,5503,5439,0.01831804720427499,0.2110361841373365,2432
total RNA-seq,5504,5631,5567,0.019959961011908802,0.22995213193359387,2432
total RNA-seq,5632,5759,5695,0.02028371492808294,0.23368199409122412,2324
total RNA-seq,5760,5887,5823,0.019362324203686714,0.2230669552495982,2304
total RNA-seq,5888,6015,5951,0.024034930258848907,0.27689850950109685,2269
total RNA-seq,6016,6143,6079,0.04245069901667483,0.48906051144747076,2106
total RNA-seq,6144,6271,6207,0.019442281521305872,0.2239881171516303,1991
total RNA-seq,6272,6399,6335,0.02211757811003913,0.2548093273617525,1828
total RNA-seq,6400,6527,6463,0.024367139411115853,0.28072578164687195,1792
total RNA-seq,6528,6655,6591,0.02843448461585244,0.3275843251370636,1773
total RNA-seq,6656,6783,6719,0.027016969402141582,0.3112535995787002,1664
total RNA-seq,6784,6911,6847,0.03449370965505785,0.39739065966844817,1664
total RNA-seq,6912,7039,6975,0.03353967792397201,0.3863995745473601,1664
total RNA-seq,7040,7167,7103,0.029239240535704224,0.33685565283884056,1664
total RNA-seq,7168,7295,7231,0.029286615637182385,0.3374014457679437,1664
total RNA-seq,7296,7423,7359,0.020507884746131404,0.23626458067767356,1664
total RNA-seq,7424,7551,7487,0.016649337066505374,0.19181152465376428,1664
total RNA-seq,7552,7679,7615,0.017237622298650352,0.1985889649120932,1664
total RNA-seq,7680,7807,7743,0.018293300951707073,0.21075109071796735,1664
total RNA-seq,7808,7935,7871,0.013972557109424927,0.16097322504583841,1664
total RNA-seq,7936,8063,7999,0.017367443949699288,0.20008459736408202,1664
total RNA-seq,8064,8191,8127,0.01902782550973825,0.21921330604875258,1664
total RNA-seq,8192,8319,8255,0.01571588862654088,0.1810575728453486,1484
total RNA-seq,8320,8447,8383,0.02230691871595809,0.2569906580751084,1280
total RNA-seq,8448,8575,8511,0.014706549122229262,0.16942930509859427,1280
total RNA-seq,8576,8703,8639,0.028517032662096868,0.3285353339696727,1251
total RNA-seq,8704,8831,8767,0.014456749777865398,0.16655144918706152,1152
total RNA-seq,8832,8959,8895,0.014760953930817777,0.1700560849662956,1152
total RNA-seq,8960,9087,9023,0.020905721875276378,0.24084793111381145,1151
total RNA-seq,9088,9215,9151,0.02444332858087432,0.28160353195939797,906
total RNA-seq,9216,9343,9279,0.026659300293431443,0.3071330116664486,896
total RNA-seq,9344,9471,9407,0.018696715439546097,0.21539869606529918,896
total RNA-seq,9472,9599,9535,0.011970916989356708,0.13791298897128484,852
total RNA-seq,9600,9727,9663,0.008160360541258646,0.0940128241077035,768
total RNA-seq,9728,9855,9791,0.00814687117971506,0.09385741761950847,712
total RNA-seq,9856,9983,9919,0.006294144655930723,0.07251276600521245,640
total RNA-seq,9984,10111,10047,0.007273833092858695,0.08379943357775263,640
total RNA-seq,10112,10239,10175,0.00793273995304844,0.09139048233560852,640
total RNA-seq,10240,10367,10303,0.008607063825684236,0.09915914541234515,640
total RNA-seq,10368,10495,10431,0.00892083762394097,0.10277402992093654,445
total RNA-seq,10496,10623,10559,0.006831524850364683,0.07870374610258093,384
total RNA-seq,10624,10751,10687,0.004087968558397095,0.04709613835017282,268
total RNA-seq,10752,10879,10815,0.004434815000877279,0.051092041891984075,256
total RNA-seq,10880,11007,10943,0.004935292905713595,0.05685788287404336,256
total RNA-seq,11008,11135,11071,0.006416451995733041,0.07392182855407661,256
total RNA-seq,11136,11263,11199,0.007425578865422722,0.08554764660743687,256
total RNA-seq,11264,11391,11327,0.005309762926871616,0.0611720285609577,164
