track_id,assay_type,distance_bin_start_bp,distance_bin_end_bp,distance_bin_center_bp,effect_mean,effect_relative_to_bin0,count
ENCSR046BCI_P,PRO-cap,2048,2175,2111,0.001292231317258349,0.20106666109231772,3456
ENCSR046BCI_P,PRO-cap,2176,2303,2239,0.0012397067379323642,0.1928940207536198,3456
ENCSR046BCI_P,PRO-cap,2304,2431,2367,0.0012219307141263184,0.1901281337901601,3456
ENCSR046BCI_P,PRO-cap,2432,2559,2495,0.001309166635174106,0.20370173716761564,3385
ENCSR046BCI_P,PRO-cap,2560,2687,2623,0.0017180104210253306,0.2673163964252611,3328
ENCSR046BCI_P,PRO-cap,2688,2815,2751,0.0013411055575698924,0.20867132148215792,3245
ENCSR046BCI_P,PRO-cap,2816,2943,2879,0.0014389706511610712,0.22389878683071013,3200
ENCSR046BCI_P,PRO-cap,2944,3071,3007,0.0011892445958073948,0.1850422884104041,3200
ENCSR046BCI_P,PRO-cap,3072,3199,3135,0.0012432099735164102,0.19343911192460175,3191
ENCSR046BCI_P,PRO-cap,3200,3327,3263,0.001530921507913819,0.2382060176685128,2946
ENCSR046BCI_P,PRO-cap,3328,3455,3391,0.0010117189464796431,0.1574199199599106,2944
ENCSR046BCI_P,PRO-cap,3456,3583,3519,0.0011694641180522171,0.1819645154421072,2944
ENCSR046BCI_P,PRO-cap,3584,3711,3647,0.001389676813922285,0.2162288386305232,2846
ENCSR046BCI_P,PRO-cap,3712,3839,3775,0.0016274887360313269,0.253231539700994,2816
ENCSR046BCI_P,PRO-cap,3840,3967,3903,0.000838102967959871,0.13040588257586916,2816
ENCSR046BCI_P,PRO-cap,3968,4095,4031,0.0009015558463571162,0.1402789279243594,2615
ENCSR046BCI_P,PRO-cap,4096,4223,4159,0.0012539233903704659,0.1951060820149919,2432
ENCSR046BCI_P,PRO-cap,4224,4351,4287,0.0011265921500221577,0.1752937875692141,2432
ENCSR046BCI_P,PRO-cap,4352,4479,4415,0.0008614701502043126,0.13404173418407334,2432
ENCSR046BCI_P,PRO-cap,4480,4607,4543,0.000773095860818342,0.12029100468547005,2432
ENCSR046BCI_P,PRO-cap,4608,4735,4671,0.0006833689265381269,0.10632980838506666,2432
ENCSR046BCI_P,PRO-cap,4736,4863,4799,0.0006228813026250703,0.09691814623512773,2432
ENCSR046BCI_P,PRO-cap,4864,4991,4927,0.0008059792896203458,0.12540755088442276,2432
ENCSR046BCI_P,PRO-cap,4992,5119,5055,0.0009041157908014659,0.14067724630213968,2432
ENCSR046BCI_P,PRO-cap,5120,5247,5183,0.0011351216213178735,0.17662094338985382,2432
ENCSR046BCI_P,PRO-cap,5248,5375,5311,0.001262395732833523,0.19642434878962153,2432
ENCSR046BCI_P,PRO-cap,5376,5503,5439,0.0007837551412720993,0.12194955134183089,2432
ENCSR046BCI_P,PRO-cap,5504,5631,5567,0.0006392356663366771,0.09946282787367428,2432
ENCSR046BCI_P,PRO-cap,5632,5759,5695,0.000565527292211314,0.08799406335605409,2324
ENCSR046BCI_P,PRO-cap,5760,5887,5823,0.0007214137725921117,0.11224945300726599,2304
ENCSR046BCI_P,PRO-cap,5888,6015,5951,0.0009436822682239423,0.1468336514288941,2269
ENCSR046BCI_P,PRO-cap,6016,6143,6079,0.0005864056669364012,0.09124266524252908,2106
ENCSR046BCI_P,PRO-cap,6144,6271,6207,0.0006190938110573714,0.09632882582997902,1991
ENCSR046BCI_P,PRO-cap,6272,6399,6335,0.0007719026446185549,0.12010534442940889,1828
ENCSR046BCI_P,PRO-cap,6400,6527,6463,0.0006650844290366617,0.103484804697824,1792
ENCSR046BCI_P,PRO-cap,6528,6655,6591,0.0005915843981732622,0.09204845766110266,1773
ENCSR046BCI_P,PRO-cap,6656,6783,6719,0.0009127570972745721,0.14202180328417383,1664
ENCSR046BCI_P,PRO-cap,6784,6911,6847,0.0009307174535094348,0.14481637172710105,1664
ENCSR046BCI_P,PRO-cap,6912,7039,6975,0.000685597182802247,0.10667651724523824,1664
ENCSR046BCI_P,PRO-cap,7040,7167,7103,0.0010336689705791986,0.16083526673076368,1664
ENCSR046BCI_P,PRO-cap,7168,7295,7231,0.0009103393923186769,0.14164561687196123,1664
ENCSR046BCI_P,PRO-cap,7296,7423,7359,0.0008039093810601536,0.12508548037165476,1664
ENCSR046BCI_P,PRO-cap,7424,7551,7487,0.0007719946159935576,0.12011965485281442,1664
ENCSR046BCI_P,PRO-cap,7552,7679,7615,0.0008428566690012163,0.13114554178660728,1664
ENCSR046BCI_P,PRO-cap,7680,7807,7743,0.000614881440609539,0.09567339576113766,1664
ENCSR046BCI_P,PRO-cap,7808,7935,7871,0.0004968990847198886,0.07731575495046006,1664
ENCSR046BCI_P,PRO-cap,7936,8063,7999,0.0005725962274622221,0.08909396489024182,1664
ENCSR046BCI_P,PRO-cap,8064,8191,8127,0.0005968221096806631,0.09286342720292762,1664
ENCSR046BCI_P,PRO-cap,8192,8319,8255,0.0006835181546125139,0.10635302775009635,1484
ENCSR046BCI_P,PRO-cap,8320,8447,8383,0.0004598417605848226,0.07154976527559147,1280
ENCSR046BCI_P,PRO-cap,8448,8575,8511,0.0005143472012150597,0.08003062068632308,1280
ENCSR046BCI_P,PRO-cap,8576,8703,8639,0.0004067410958084396,0.0632874880611512,1251
ENCSR046BCI_P,PRO-cap,8704,8831,8767,0.0004139892601718505,0.06441527701668538,1152
ENCSR046BCI_P,PRO-cap,8832,8959,8895,0.0003709656571623378,0.05772095527277532,1152
ENCSR046BCI_P,PRO-cap,8960,9087,9023,0.0007654718951937895,0.11910474237164245,1151
ENCSR046BCI_P,PRO-cap,9088,9215,9151,0.0006746690678944766,0.10497614089063913,906
ENCSR046BCI_P,PRO-cap,9216,9343,9279,0.0007778586051634713,0.12103207100256196,896
ENCSR046BCI_P,PRO-cap,9344,9471,9407,0.000607080474180423,0.09445959274286424,896
ENCSR046BCI_P,PRO-cap,9472,9599,9535,0.0003999351819500572,0.062228511733220825,852
ENCSR046BCI_P,PRO-cap,9600,9727,9663,0.00029856895768413477,0.04645628273019214,768
ENCSR046BCI_P,PRO-cap,9728,9855,9791,0.0004274573908292092,0.06651087091405013,712
ENCSR046BCI_P,PRO-cap,9856,9983,9919,0.000347217956368695,0.05402589631279925,640
ENCSR046BCI_P,PRO-cap,9984,10111,10047,0.0003214575726815383,0.050017670953099135,640
ENCSR046BCI_P,PRO-cap,10112,10239,10175,0.00042620342355803587,0.0663157580043361,640
ENCSR046BCI_P,PRO-cap,10240,10367,10303,0.00033158140395244117,0.051592903594435496,640
ENCSR046BCI_P,PRO-cap,10368,10495,10431,0.0004350813367309865,0.06769713015908307,445
ENCSR046BCI_P,PRO-cap,10496,10623,10559,0.00037626617692391545,0.058545697558680776,384
ENCSR046BCI_P,PRO-cap,10624,10751,10687,0.00040942259782702844,0.06370472037117901,268
ENCSR046BCI_P,PRO-cap,10752,10879,10815,0.0004367756741885387,0.06796076312541333,256
ENCSR046BCI_P,PRO-cap,10880,11007,10943,0.0005118130214896155,0.07963631120844727,256
ENCSR046BCI_P,PRO-cap,11008,11135,11071,0.000713370779521938,0.11099799149243478,256
ENCSR046BCI_P,PRO-cap,11136,11263,11199,0.0007746841811240301,0.12053814175477387,256
ENCSR046BCI_P,PRO-cap,11264,11391,11327,0.00047416200083339724,0.07377794443698929,164
ENCSR100LIJ_M,PRO-cap,0,127,63,0.0008841735076416894,1.0,4080
ENCSR100LIJ_M,PRO-cap,128,255,191,0.0006655744201076175,0.7527644906290735,4096
ENCSR100LIJ_M,PRO-cap,256,383,319,0.00039620468171186474,0.4481073887507003,4096
ENCSR100LIJ_M,PRO-cap,384,511,447,0.00033215788893237175,0.3756704832949807,4096
ENCSR100LIJ_M,PRO-cap,512,639,575,0.00036487914735161553,0.4126782177910295,4096
ENCSR100LIJ_M,PRO-cap,640,767,703,0.00036601058579321943,0.4139578743650222,4096
ENCSR100LIJ_M,PRO-cap,768,895,831,0.00025049867854498586,0.2833139382485324,4096
ENCSR100LIJ_M,PRO-cap,896,1023,959,0.0002340403114437429,0.2646995294712987,3934
