Metric,run_id,model_name,best_step,best_step_time,training_tokens,running_time,species,datasets,assay_type,track_name_clean
0.5322692696402729,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR682BFG,Histone ChIP-seq,ENCSR682BFG
0.5328442129395706,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR701YIC,total RNA-seq,ENCSR701YIC
0.48324602788875587,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR754DRC,Histone ChIP-seq,ENCSR754DRC
0.49481387318428943,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR799DGV_M,PRO-cap,ENCSR799DGV_M
0.4932297176186559,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR799DGV_P,PRO-cap,ENCSR799DGV_P
0.6868477988690146,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR814RGG,ATAC-seq,ENCSR814RGG
0.5033898630293635,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR862QCH_M,eCLIP,ENCSR862QCH_M
0.5098931246803886,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR862QCH_P,eCLIP,ENCSR862QCH_P
0.5184030926364228,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR863PSM,Histone ChIP-seq,ENCSR863PSM
0.4961953359146849,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR935RNW_M,PRO-cap,ENCSR935RNW_M
0.5006478354645681,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR935RNW_P,PRO-cap,ENCSR935RNW_P
0.870050027188876,beat-v7-20k-context-pyramid-lr125-llrd085-seed0,Lumina beat-v7 20k context-pyramid LR1.25e-4 LLRD0.85,19932.0,0 days 06:58:50.317270,20900216832.0,25172.913004013,human,ENCSR962OTG,Histone ChIP-seq,ENCSR962OTG
