step,tokens_seen,elapsed_seconds,loss,learning_rate,head_learning_rate,decoder_learning_rate,backbone_learning_rate
2800,2936012800,3583.597155,3.43357942,3.6847369687978114e-05,,,
2850,2988441600,3641.923104,3.53479422,3.67187198802685e-05,,,
2900,3040870400,3700.379025,4.52718659,3.65927443300456e-05,,,
2950,3093299200,3759.045672,4.52419789,3.6469342770517894e-05,,,
3000,3145728000,3817.986542,4.05237414,3.6348420313171825e-05,,,
3050,3198156800,3918.905489,3.43863779,3.6229887075305486e-05,,,
3100,3250585600,3977.214284,5.16809607,3.611365783898408e-05,,,
3150,3303014400,4035.533217,5.01661302,3.599965173830699e-05,,,
3200,3355443200,4093.857567,5.0031342,3.5887791972227894e-05,,,
3250,3407872000,4152.684786,3.46664335,3.577800554047683e-05,,,
3300,3460300800,4211.286461,4.43549012,3.567022300040206e-05,,,
3350,3512729600,4269.956973,3.67435362,3.556437824278518e-05,,,
3400,3565158400,4328.311686,4.88675115,3.546040828489039e-05,,,
3450,3617587200,4386.666132,4.2532419,3.535825307919108e-05,,,
3500,3670016000,4445.018752,3.06595576,3.525785533637796e-05,,,
3550,3722444800,4545.715185,3.69542992,3.51591603613953e-05,,,
3600,3774873600,4604.217147,4.09694318,3.506211590137762e-05,,,
3650,3827302400,4663.460512,3.90500161,3.4966672004471204e-05,,,
3700,3879731200,4721.814086,3.39372822,3.487278088862399e-05,,,
3750,3932160000,4780.164203,5.08993796,3.478039681951567e-05,,,
3800,3984588800,4838.5121,4.82764068,3.468947599687909e-05,,,
3850,4037017600,4896.861556,4.61671589,3.45999764485338e-05,,,
3900,4089446400,4955.344208,5.8146773,3.451185793151611e-05,,,
3950,4141875200,5014.084423,4.43793547,3.442508183974615e-05,,,
4000,4194304000,5072.967916,5.32857109,3.4339611117723e-05,,,
4050,4246732800,5173.644721,4.77987318,3.4255410179784415e-05,,,
4100,4299161600,5231.977137,4.20083702,3.4172444834508656e-05,,,
4150,4351590400,5290.31076,6.31470638,3.409068221387261e-05,,,
4200,4404019200,5348.63932,3.53579299,3.40100907068136e-05,,,
4250,4456448000,5407.250237,5.0401046,3.3930639896872444e-05,,,
4300,4508876800,5466.107923,5.70639689,3.38523005036222e-05,,,
4350,4561305600,5524.789057,3.60148555,3.377504432761175e-05,,,
4400,4613734400,5583.153818,5.00096037,3.369884419857568e-05,,,
4450,4666163200,5641.519834,4.61241384,3.362367392668175e-05,,,
4500,4718592000,5699.870483,4.30522985,3.354950825660624e-05,,,
4550,4771020800,5800.409284,5.17027736,3.3476322824243414e-05,,,
4600,4823449600,5859.273271,6.2512635,3.340409411587108e-05,,,
4650,4875878400,5918.043162,3.70403469,3.333279942960794e-05,,,
4700,4928307200,5976.55234,4.17979077,3.326241683901076e-05,,,
4750,4980736000,6034.910157,4.93337552,3.319292515867148e-05,,,
4800,5033164800,6093.231692,4.95041092,3.312430391168442e-05,,,
4850,5085593600,6151.557364,5.72939209,3.305653329886373e-05,,,
4900,5138022400,6209.999258,4.49091809,3.2989594169599845e-05,,,
4950,5190451200,6268.900166,6.17784452,3.292346799425212e-05,,,
5000,5242880000,6327.665634,6.50399528,3.285813683798187e-05,,,
5050,5295308800,6428.696642,4.01984241,3.27935833359372e-05,,,
5100,5347737600,6487.008021,4.30577082,3.272979066970717e-05,,,
5150,5400166400,6545.324338,3.48049427,3.2666742544968576e-05,,,
5200,5452595200,6603.642177,4.33696467,3.260442317025411e-05,,,
5250,5505024000,6662.060885,5.62017889,3.254281723677531e-05,,,
5300,5557452800,6720.839333,4.90212537,3.2481909899238586e-05,,,
5350,5609881600,6779.78482,3.96764528,3.242168675759642e-05,,,
5400,5662310400,6838.129974,4.09863377,3.2362133839680054e-05,,,
5450,5714739200,6896.473528,4.33486386,3.230323758466316e-05,,,
5500,5767168000,6954.813196,4.18550027,3.22449848273097e-05,,,
5550,5819596800,7055.242818,4.03252339,3.2187362782962005e-05,,,
5600,5872025600,7113.699273,5.16968635,3.2130359033227796e-05,,,
5650,5924454400,7172.749998,3.9459161,3.2073961512327924e-05,,,
5700,5976883200,7231.193585,4.69603039,3.201815849406861e-05,,,
5750,6029312000,7289.72465,4.5033299,3.196293857940453e-05,,,
5800,6081740800,7348.06526,4.76280855,3.190829068456098e-05,,,
5850,6134169600,7406.407015,4.3605889,3.185420402968549e-05,,,
5900,6186598400,7465.056511,3.83319153,3.1800668128000896e-05,,,
5950,6239027200,7523.953375,3.90271239,3.1747672775433765e-05,,,
6000,6291456000,7582.411704,6.8701045,3.16952080406935e-05,,,
6050,6343884800,7683.043223,3.58013301,3.16432642557789e-05,,,
6100,6396313600,7741.590532,4.53003243,3.1591832006890585e-05,,,
6150,6448742400,7799.926839,4.66917758,3.1540902125728475e-05,,,
6200,6501171200,7858.277918,5.26241679,3.1490465681155365e-05,,,
6250,6553600000,7916.673924,3.26219737,3.1440513971208046e-05,,,
6300,6606028800,7975.962252,5.024403,3.139103851543911e-05,,,
6350,6658457600,8034.488003,4.69175923,3.134203104757306e-05,,,
6400,6710886400,8092.888932,3.51242322,3.129348350846157e-05,,,
6450,6763315200,8151.49479,4.32443777,3.12453880393234e-05,,,
6500,6815744000,8209.888322,3.53776114,3.119773697525544e-05,,,
6550,6868172800,8310.483948,7.34299645,3.1150522839001936e-05,,,
6600,6920601600,8369.351393,6.21078471,3.110373833496983e-05,,,
6650,6973030400,8428.050454,5.28968278,3.1057376343478555e-05,,,
6700,7025459200,8486.576805,5.32354132,3.101142991523367e-05,,,
6750,7077888000,8544.966897,3.01388276,3.096589226601369e-05,,,
6800,7130316800,8603.565535,4.56161774,3.092075677156075e-05,,,
6850,7182745600,8661.957281,3.60425925,3.0876016962665485e-05,,,
6900,7235174400,8720.354188,3.08404525,3.083166652043764e-05,,,
6950,7287603200,8779.373616,4.08480448,3.078769927175403e-05,,,
7000,7340032000,8838.0846,3.63640324,3.074410918487589e-05,,,
7050,7392460800,8938.823478,7.00310078,3.070089036522832e-05,,,
7100,7444889600,8997.218445,3.98630305,3.0658037051334545e-05,,,
7150,7497318400,9055.826246,4.69796032,3.061554361089842e-05,,,
7200,7549747200,9114.220425,3.67508405,3.0573404537028665e-05,,,
7250,7602176000,9172.970202,5.61303934,3.053161444459887e-05,,,
7300,7654604800,9231.751663,5.8391474,3.0490168066737334e-05,,,
7350,7707033600,9290.300879,4.43068478,3.044906025144143e-05,,,
7400,7759462400,9348.797758,5.85247739,3.0408285958311132e-05,,,
7450,7811891200,9407.187516,4.0505341,3.0367840255396805e-05,,,
7500,7864320000,9465.770026,4.96331163,3.0327718316156488e-05,,,
7550,7916748800,9566.301991,6.43869551,3.02879154165182e-05,,,
7600,7969177600,9625.432002,4.63773061,3.0248426932042906e-05,,,
7650,8021606400,9683.822078,5.40643149,3.020924833518419e-05,,,
7700,8074035200,9742.39864,4.82316057,3.017037519264057e-05,,,
7750,8126464000,9800.794688,5.42924494,3.0131803162796856e-05,,,
7800,8178892800,9859.31654,3.93758246,3.009352799325095e-05,,,
7850,8231321600,9917.918717,5.91898227,3.0055545518422734e-05,,,
7900,8283750400,9976.471225,4.84683328,3.001785165724184e-05,,,
7950,8336179200,10035.473581,5.88471044,2.9980442410911136e-05,,,
8000,8388608000,10094.070309,4.2832855,2.9943313860743054e-05,,,
8050,8441036800,10194.817873,3.72402932,2.9906462166065975e-05,,,
8100,8493465600,10253.313785,3.85212439,2.9869883562197885e-05,,,
8150,8545894400,10311.711732,4.48694592,2.9833574358484873e-05,,,
8200,8598323200,10370.312731,5.28045414,2.979753093640186e-05,,,
8250,8650752000,10429.002706,5.41157918,2.9761749747713358e-05,,,
8300,8703180800,10487.944088,3.92017368,2.9726227312691923e-05,,,
8350,8755609600,10546.343735,3.22949802,2.9690960218392194e-05,,,
8400,8808038400,10604.86941,4.29471839,2.9655945116978447e-05,,,
8450,8860467200,10663.260297,5.37644897,2.9621178724103686e-05,,,
8500,8912896000,10721.654683,4.35421647,2.958665781733848e-05,,,
8550,8965324800,10822.512039,6.19514992,2.9552379234647538e-05,,,
8600,9017753600,10881.18141,3.95127454,2.951833987291255e-05,,,
8650,9070182400,10939.95717,4.57142061,2.9484536686499408e-05,,,
8700,9122611200,10998.483747,5.38163045,2.9450966685868402e-05,,,
8750,9175040000,11056.882943,6.71068027,2.9417626936225722e-05,,,
8800,9227468800,11115.285161,5.2576687,2.93845145562149e-05,,,
8850,9279897600,11173.817801,3.98557442,2.9351626716646753e-05,,,
8900,9332326400,11232.428609,4.53254197,2.9318960639266518e-05,,,
8950,9384755200,11291.384561,3.96582445,2.9286513595556818e-05,,,
9000,9437184000,11349.953848,5.06276861,2.9254282905575314e-05,,,
9050,9489612800,11450.695588,4.15500533,2.922226593682576e-05,,,
9100,9542041600,11509.011197,3.87865879,2.9190460103161398e-05,,,
9150,9594470400,11567.329838,5.55947085,2.9158862863719573e-05,,,
9200,9646899200,11625.811323,3.669067,2.9127471721886475e-05,,,
9250,9699328000,11684.698843,4.84181699,2.909628422429105e-05,,,
9300,9751756800,11743.719102,4.36735744,2.906529795982707e-05,,,
9350,9804185600,11802.168336,4.96870228,2.903451055870246e-05,,,
9400,9856614400,11860.489651,3.39466861,2.9003919691514937e-05,,,
9450,9909043200,11918.810831,2.85597216,2.8973523068353142e-05,,,
9500,9961472000,11977.138141,6.40083656,2.89433184379224e-05,,,
9550,10013900800,12078.399107,4.44261937,2.8913303586694323e-05,,,
9600,10066329600,12137.31836,4.40144874,2.8883476338079486e-05,,,
9650,10118758400,12195.795509,4.24215256,2.8853834551622405e-05,,,
9700,10171187200,12254.117315,4.64139076,2.882437612221816e-05,,,
9750,10223616000,12312.571915,6.03321629,2.879509897934991e-05,,,
9800,10276044800,12370.889889,4.50652689,2.876600108634669e-05,,,
9850,10328473600,12429.213603,4.62045133,2.87370804396608e-05,,,
9900,10380902400,12488.205622,5.03487366,2.8708335068164248e-05,,,
9950,10433331200,12546.737882,5.19644874,2.8679763032463546e-05,,,
10000,10485760000,12605.221195,4.39395614,2.8651362424232404e-05,,,
10050,10538188800,12705.917947,5.32206684,2.8623131365561644e-05,,,
10100,10590617600,12764.254759,4.01193528,2.8595068008325977e-05,,,
10150,10643046400,12822.589232,2.85995163,2.8567170533566888e-05,,,
10200,10695475200,12881.061141,5.4776352,2.853943715089142e-05,,,
10250,10747904000,12939.947756,3.94163026,2.8511866097886093e-05,,,
10300,10800332800,12998.643549,5.09294149,2.848445563954576e-05,,,
10350,10852761600,13056.98626,4.13225111,2.845720406771673e-05,,,
10400,10905190400,13115.426977,6.25521527,2.84301097005539e-05,,,
10450,10957619200,13173.763922,4.01493142,2.8403170881991377e-05,,,
10500,11010048000,13232.100503,5.26794414,2.837638598122624e-05,,,
10550,11062476800,13332.926258,5.5194544,2.834975339221505e-05,,,
10600,11114905600,13391.701614,5.97014587,2.832327153318271e-05,,,
10650,11167334400,13450.43417,6.91014887,2.829693884614333e-05,,,
10700,11219763200,13508.772825,5.67242971,2.827075379643276e-05,,,
10750,11272192000,13567.248816,5.42727455,2.8244714872252465e-05,,,
10800,11324620800,13625.586739,5.50065371,2.8218820584224343e-05,,,
10850,11377049600,13684.199572,4.96546635,2.8193069464956268e-05,,,
10900,11429478400,13742.811733,6.86581038,2.8167460068618e-05,,,
10950,11481907200,13801.278759,3.73626706,2.8141990970527178e-05,,,
11000,11534336000,13859.830594,3.74260491,2.8116660766745078e-05,,,
11050,11586764800,13960.75599,11.42956793,2.8091468073681976e-05,,,
11100,11639193600,14019.087841,3.05918935,2.8066411527711673e-05,,,
11150,11691622400,14077.417656,6.22070446,2.8041489784795073e-05,,,
11200,11744051200,14136.159339,5.0819355,2.801670152011251e-05,,,
11250,11796480000,14194.60258,5.63267751,2.7992045427704562e-05,,,
11300,11848908800,14253.067266,5.03968808,2.7967520220121157e-05,,,
11350,11901337600,14311.564131,3.67748349,2.7943124628078728e-05,,,
11400,11953766400,14370.082634,3.88908641,2.7918857400125158e-05,,,
11450,12006195200,14428.514663,3.48974594,2.7894717302312424e-05,,,
11500,12058624000,14486.992705,5.26349149,2.7870703117876546e-05,,,
11550,12111052800,14588.048136,5.06665206,2.7846813646924857e-05,,,
11600,12163481600,14646.377537,5.54809885,2.7823047706130202e-05,,,
11650,12215910400,14704.812575,6.27292356,2.7799404128432016e-05,,,
11700,12268339200,14763.284548,4.66027888,2.777588176274406e-05,,,
11750,12320768000,14821.95436,4.4357378,2.7752479473668585e-05,,,
11800,12373196800,14880.461853,6.41225436,2.7729196141216863e-05,,,
11850,12425625600,14938.888054,4.323558,2.77060306605358e-05,,,
11900,12478054400,14997.497844,2.867349,2.7682981941640558e-05,,,
11950,12530483200,15055.936948,4.53269929,2.7660048909153023e-05,,,
12000,12582912000,15114.268294,4.073549,2.763723050204589e-05,,,
12050,12635340800,15215.332977,3.37695667,2.7614525673392328e-05,,,
12100,12687769600,15273.656164,4.12991137,2.7591933390120983e-05,,,
12150,12740198400,15332.435783,5.69691257,2.7569452632776295e-05,,,
12200,12792627200,15390.902672,4.99844421,2.7547082395283846e-05,,,
12250,12845056000,15449.357766,3.54901914,2.7524821684720776e-05,,,
12300,12897484800,15507.69356,5.16613271,2.7502669521090995e-05,,,
12350,12949913600,15566.295362,3.72042679,2.7480624937105165e-05,,,
12400,13002342400,15624.797554,4.17116436,2.7458686977965288e-05,,,
12450,13054771200,15683.27622,4.82190813,2.74368547011538e-05,,,
12500,13107200000,15741.913863,3.12365626,2.7415127176227073e-05,,,
12550,13159628800,15842.453081,5.79903334,2.739350348461316e-05,,,
12600,13212057600,15900.899785,3.69643302,2.7371982719413765e-05,,,
12650,13264486400,15959.350112,5.34210981,2.7350563985210243e-05,,,
12700,13316915200,16017.800088,3.5167179,2.7329246397873627e-05,,,
12750,13369344000,16076.261248,5.06267767,2.7308029084378474e-05,,,
12800,13421772800,16134.880334,3.43529034,2.728691118262055e-05,,,
12850,13474201600,16193.194135,5.53902763,2.7265891841238166e-05,,,
12900,13526630400,16251.83713,4.62157157,2.7244970219437148e-05,,,
12950,13579059200,16310.423004,6.72564571,2.7224145486819304e-05,,,
13000,13631488000,16368.750725,4.15456293,2.7203416823214345e-05,,,
13050,13683916800,16469.614284,3.95244353,2.7182783418515144e-05,,,
13100,13736345600,16528.086111,5.73011585,2.7162244472516275e-05,,,
13150,13788774400,16586.67447,5.01673572,2.714179919475572e-05,,,
13200,13841203200,16644.99554,4.32009356,2.7121446804359763e-05,,,
13250,13893632000,16703.785317,5.04453278,2.7101186529890865e-05,,,
13300,13946060800,16762.217233,5.59418533,2.7081017609198524e-05,,,
13350,13998489600,16820.668758,5.43504725,2.7060939289273095e-05,,,
13400,14050918400,16878.998641,5.21235649,2.704095082610239e-05,,,
13450,14103347200,16937.48953,3.91752495,2.702105148453107e-05,,,
13500,14155776000,16996.068574,3.92280275,2.7001240538122763e-05,,,
13550,14208204800,17096.679514,5.7153409,2.6981517269024832e-05,,,
13600,14260633600,17155.391045,4.27423938,2.696188096783569e-05,,,
13650,14313062400,17213.712986,6.17207726,2.6942330933474692e-05,,,
13700,14365491200,17272.161501,3.88853982,2.6922866473054487e-05,,,
13750,14417920000,17330.644982,3.60109068,2.6903486901755757e-05,,,
13800,14470348800,17389.320721,3.34320099,2.6884191542704358e-05,,,
13850,14522777600,17447.68609,3.9125728,2.6864979726850736e-05,,,
13900,14575206400,17506.225931,5.59251317,2.6845850792851644e-05,,,
13950,14627635200,17564.967698,4.80516017,2.682680408695402e-05,,,
14000,14680064000,17623.330332,4.3996598,2.6807838962881022e-05,,,
14050,14732492800,17724.401656,4.20274626,2.6788954781720227e-05,,,
14100,14784921600,17782.894609,3.84657406,2.677015091181385e-05,,,
14150,14837350400,17841.512537,4.44452404,2.6751426728650993e-05,,,
14200,14889779200,17899.854429,5.46705358,2.6732781614761836e-05,,,
14250,14942208000,17958.390655,4.61217423,2.671421495961386e-05,,,
14300,14994636800,18017.101364,3.76578886,2.6695726159509816e-05,,,
14350,15047065600,18075.525676,5.06851891,2.6677314617487677e-05,,,
14400,15099494400,18133.84801,4.55430114,2.665897974322229e-05,,,
14450,15151923200,18192.630981,3.63322606,2.66407209529289e-05,,,
14500,15204352000,18250.945101,5.67519124,2.662253766926831e-05,,,
14550,15256780800,18351.516321,4.78172352,2.660442932125381e-05,,,
14600,15309209600,18410.079651,4.22430573,2.6586395344159732e-05,,,
14650,15361638400,18468.603669,5.22642975,2.6568435179431604e-05,,,
14700,15414067200,18527.018438,5.02588882,2.6550548274597986e-05,,,
14750,15466496000,18585.499494,4.60720032,2.6532734083183725e-05,,,
14800,15518924800,18644.11265,4.4069213,2.651499206462487e-05,,,
14850,15571353600,18702.442879,3.09211524,2.6497321684184983e-05,,,
14900,15623782400,18760.776408,4.58399632,2.6479722412872976e-05,,,
14950,15676211200,18819.527601,3.4263119,2.6462193727362306e-05,,,
15000,15728640000,18878.172771,4.97703455,2.644473510991165e-05,,,
15050,15781068800,18978.806819,4.46095058,2.6427346048286905e-05,,,
15100,15833497600,19037.12726,3.91579224,2.641002603568455e-05,,,
15150,15885926400,19095.586525,4.70620959,2.6392774570656296e-05,,,
15200,15938355200,19154.185113,4.63933831,2.637559115703506e-05,,,
15250,15990784000,19212.515909,4.29435712,2.6358475303862208e-05,,,
15300,16043212800,19271.20846,4.63819696,2.6341426525315976e-05,,,
15350,16095641600,19329.671146,4.34625346,2.6324444340641186e-05,,,
15400,16148070400,19388.194044,4.85765281,2.6307528274080067e-05,,,
15450,16200499200,19446.526079,3.11530985,2.6290677854804335e-05,,,
15500,16252928000,19505.282802,4.46455678,2.6273892616848312e-05,,,
15550,16305356800,19605.811869,3.84695762,2.6257172099043237e-05,,,
15600,16357785600,19664.273876,4.16604217,2.6240515844952636e-05,,,
15650,16410214400,19723.022589,5.05082618,2.622392340280881e-05,,,
15700,16462643200,19781.356068,4.55250221,2.620739432545029e-05,,,
15750,16515072000,19839.898983,5.11853495,2.619092817026045e-05,,,
15800,16567500800,19898.394075,4.52849664,2.617452449910699e-05,,,
15850,16619929600,19957.00813,5.2830129,2.6158182878282534e-05,,,
15900,16672358400,20015.3383,4.08890772,2.6141902878446123e-05,,,
15950,16724787200,20073.905597,5.93978701,2.612568407456571e-05,,,
16000,16777216000,20132.500346,3.34219695,2.6109526045861554e-05,,,
16050,16829644800,20233.155983,4.73155016,2.6093428375750544e-05,,,
16100,16882073600,20291.688406,5.48875114,2.6077390651791438e-05,,,
16150,16934502400,20350.475599,4.21198256,2.6061412465630962e-05,,,
16200,16986931200,20408.799293,2.77269814,2.60454934129508e-05,,,
16250,17039360000,20467.122218,5.73094773,2.602963309341539e-05,,,
16300,17091788800,20525.688399,5.74978268,2.6013831110620602e-05,,,
16350,17144217600,20584.296643,3.90324876,2.599808707204321e-05,,,
16400,17196646400,20642.628629,3.31544109,2.5982400588991167e-05,,,
16450,17249075200,20701.281839,3.35114332,2.5966771276554652e-05,,,
16500,17301504000,20759.930017,3.69728737,2.595119875355792e-05,,,
16550,17353932800,20860.359758,4.28260416,2.5935682642511893e-05,,,
16600,17406361600,20919.097423,3.11199431,2.592022256956747e-05,,,
16650,17458790400,20977.423455,4.71218439,2.5904818164469623e-05,,,
16700,17511219200,21035.883889,3.92739352,2.5889469060512154e-05,,,
16750,17563648000,21094.212318,4.61240155,2.5874174894493185e-05,,,
16800,17616076800,21152.892705,4.79045454,2.585893530667132e-05,,,
16850,17668505600,21211.520904,4.9135998,2.58437499407225e-05,,,
16900,17720934400,21269.980182,4.63244691,2.5828618443697506e-05,,,
16950,17773363200,21328.598948,3.21073207,2.581354046598014e-05,,,
17000,17825792000,21386.924464,5.85735939,2.579851566124601e-05,,,
17050,17878220800,21487.648238,4.32666714,2.5783543686421964e-05,,,
17100,17930649600,21545.978093,4.28514126,2.5768624201646163e-05,,,
17150,17983078400,21604.573595,3.66240531,2.57537568702287e-05,,,
17200,18035507200,21663.283901,4.99914155,2.5738941358612893e-05,,,
17250,18087936000,21721.758292,4.6315924,2.5724177336337085e-05,,,
17300,18140364800,21780.317254,5.20924298,2.5709464475997063e-05,,,
17350,18192793600,21838.64352,4.71586486,2.5694802453209043e-05,,,
17400,18245222400,21897.094459,4.8334984,2.568019094657319e-05,,,
17450,18297651200,21955.51994,5.01489781,2.5665629637637685e-05,,,
17500,18350080000,22013.979578,3.64109848,2.5651118210863324e-05,,,
17550,18402508800,22114.570493,4.37912594,2.5636656353588667e-05,,,
17600,18454937600,22173.243692,4.62479555,2.5622243755995667e-05,,,
17650,18507366400,22231.800051,3.51752796,2.5607880111075826e-05,,,
17700,18559795200,22290.252317,5.71722122,2.5593565114596845e-05,,,
17750,18612224000,22348.577316,3.8344707,2.557929846506976e-05,,,
17800,18664652800,22407.159427,4.56385545,2.556507986371656e-05,,,
17850,18717081600,22465.657353,3.20835014,2.5550909014438274e-05,,,
17900,18769510400,22524.345504,4.95510603,2.5536785623783528e-05,,,
17950,18821939200,22582.885363,3.46923183,2.5522709400917553e-05,,,
18000,18874368000,22641.341844,4.77676658,2.550868005759166e-05,,,
18050,18926796800,22741.777805,5.51982459,2.5494697308113097e-05,,,
18100,18979225600,22800.189789,4.0536039,2.548076086931541e-05,,,
18150,19031654400,22858.805157,3.97764161,2.5466870460529214e-05,,,
18200,19084083200,22917.142835,4.33782844,2.5453025803553316e-05,,,
18250,19136512000,22975.94137,3.41164331,2.5439226622626343e-05,,,
18300,19188940800,23034.517786,3.90681791,2.542547264439871e-05,,,
18350,19241369600,23092.839906,6.31067245,2.541176359790502e-05,,,
18400,19293798400,23151.158654,4.20710729,2.539809921453682e-05,,,
18450,19346227200,23209.60267,5.43880609,2.5384479228015784e-05,,,
18500,19398656000,23268.078902,4.48423462,2.537090337436722e-05,,,
18550,19451084800,23368.728887,4.970994,2.535737139189403e-05,,,
18600,19503513600,23427.295453,5.75259939,2.5343883021150917e-05,,,
18650,19555942400,23485.800152,5.53529449,2.533043800491906e-05,,,
18700,19608371200,23544.226275,4.84300655,2.531703608818111e-05,,,
18750,19660800000,23602.544444,4.12907229,2.5303677018096473e-05,,,
18800,19713228800,23661.131159,5.67394052,2.529036054397704e-05,,,
18850,19765657600,23719.628923,3.89377762,2.5277086417263142e-05,,,
18900,19818086400,23778.314716,3.03860463,2.5263854391499937e-05,,,
18950,19870515200,23836.635611,4.4738939,2.5250664222314046e-05,,,
19000,19922944000,23895.271514,2.89573099,2.523751566739055e-05,,,
19050,19975372800,23995.801779,4.18947969,2.5224408486450273e-05,,,
19100,20027801600,24054.115546,5.30937237,2.521134244122742e-05,,,
19150,20080230400,24112.737145,3.60041939,2.519831729544744e-05,,,
19200,20132659200,24171.050274,6.60179398,2.5185332814805283e-05,,,
19250,20185088000,24229.779138,5.60112327,2.517238876694389e-05,,,
19300,20237516800,24288.379324,5.29673275,2.5159484921432975e-05,,,
19350,20289945600,24346.905629,4.51033837,2.514662104974811e-05,,,
19400,20342374400,24405.21878,4.49249081,2.5133796925250113e-05,,,
19450,20394803200,24463.676288,4.41514633,2.512101232316464e-05,,,
19500,20447232000,24522.144728,3.66833523,2.5108267020562133e-05,,,
19550,20499660800,24622.640339,4.90162499,2.5095560796337962e-05,,,
19600,20552089600,24681.241988,3.98580405,2.5082893431192894e-05,,,
19650,20604518400,24739.670306,3.57276806,2.507026470761377e-05,,,
19700,20656947200,24798.332922,4.90575667,2.5057674409854477e-05,,,
19750,20709376000,24856.653665,4.80514699,2.5045122323917114e-05,,,
19800,20761804800,24915.135652,3.18965765,2.503260823753349e-05,,,
19850,20814233600,24973.582873,3.13211244,2.502013194014678e-05,,,
19900,20866662400,25032.031334,3.49787679,2.5007693222893497e-05,,,
19932,20900216832,25069.615925,4.47072117,2.4999752070151902e-05,,,
